"association","fromObjectIdentity","toObjectIdentity"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_d_xle_transaction_type_finance/trans_fin_type_descr","denodo_vdp/policy_asset/iv_sz_dw_xle_t_d_xle_transaction_type_finance/trans_fin_type_descr"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_d_xle_transaction_type_finance/trans_fin_type_grp_cd","denodo_vdp/policy_asset/iv_sz_dw_xle_t_d_xle_transaction_type_finance/trans_fin_type_grp_cd"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_d_xle_transaction_type_finance/trans_fin_type_grp_descr","denodo_vdp/policy_asset/iv_sz_dw_xle_t_d_xle_transaction_type_finance/trans_fin_type_grp_descr"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_d_xle_transaction_type_finance/dw_row_active_ind","denodo_vdp/policy_asset/iv_sz_dw_xle_t_d_xle_transaction_type_finance/dw_row_active_ind"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_d_xle_transaction_type_finance/dw_row_start_dt","denodo_vdp/policy_asset/iv_sz_dw_xle_t_d_xle_transaction_type_finance/dw_row_start_dt"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_d_xle_transaction_type_finance/dw_row_end_dt","denodo_vdp/policy_asset/iv_sz_dw_xle_t_d_xle_transaction_type_finance/dw_row_end_dt"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_d_xle_transaction_type_finance/dw_batch_id","denodo_vdp/policy_asset/iv_sz_dw_xle_t_d_xle_transaction_type_finance/dw_batch_id"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_d_xle_transaction_type_finance/dw_create_dt","denodo_vdp/policy_asset/iv_sz_dw_xle_t_d_xle_transaction_type_finance/dw_create_dt"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_d_xle_transaction_type_finance/dw_last_update_dt","denodo_vdp/policy_asset/iv_sz_dw_xle_t_d_xle_transaction_type_finance/dw_last_update_dt"
"core.DataSetDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/ptd_as_is_fact_key","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/ptd_as_is_fact_key"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/ptd_as_is_fact_key_parent","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/ptd_as_is_fact_key_parent"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/ptd_fact_key","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/ptd_fact_key"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/ptd_fact_key_orig","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/ptd_fact_key_orig"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/ptd_orig_amt","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/ptd_orig_amt"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/ptd_trans_amt","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/ptd_trans_amt"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/acctg_dt","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/acctg_dt"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/acctg_from_dt","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/acctg_from_dt"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/acctg_to_dt","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/acctg_to_dt"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/acctg_pd_future_dated_ind","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/acctg_pd_future_dated_ind"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/chartf_uw_year","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/chartf_uw_year"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/funct_curr_conv_dt","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/funct_curr_conv_dt"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/payment_due_dt","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/payment_due_dt"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/prem_instalm_due_dt","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/prem_instalm_due_dt"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/sign_multiplier","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/sign_multiplier"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/trans_eff_dt","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/trans_eff_dt"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/trans_entr_dt","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/trans_entr_dt"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/upr_eff_dt","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/upr_eff_dt"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/upr_expr_dt","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/upr_expr_dt"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/acctg_pd_key","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/acctg_pd_key"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/acctg_pd_key_actuarial_adjusted","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/acctg_pd_key_actuarial_adjusted"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/acctg_pd_key_when_created","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/acctg_pd_key_when_created"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/bu_chartf_affiliate_id","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/bu_chartf_affiliate_id"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/bu_chartf_affiliate_key","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/bu_chartf_affiliate_key"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/curr_orig_id","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/curr_orig_id"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/curr_orig_key","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/curr_orig_key"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/curr_trans_id","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/curr_trans_id"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/curr_trans_key","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/curr_trans_key"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/cmpl_id","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/cmpl_id"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/cmpl_key","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/cmpl_key"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/cvrg_id","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/cvrg_id"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/cvrg_key","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/cvrg_key"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/insd_loc_id","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/insd_loc_id"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/insd_loc_key","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/insd_loc_key"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/l_acctg_pd","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/l_acctg_pd"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/l_cvrg_id","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/l_cvrg_id"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/l_cvrg_key","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/l_cvrg_key"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/l_plcy_id","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/l_plcy_id"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/l_plcy_key","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/l_plcy_key"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/mpl_id","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/mpl_id"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/mpl_key","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/mpl_key"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/obu_id","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/obu_id"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/obu_key","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/obu_key"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/org_gsr_id","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/org_gsr_id"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/org_gsr_key","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/org_gsr_key"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/org_ind_id","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/org_ind_id"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/org_ind_key","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/org_ind_key"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/org_le_id","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/org_le_id"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/org_le_key","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/org_le_key"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/org_lob_id","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/org_lob_id"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/org_lob_key","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/org_lob_key"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/org_uw_id","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/org_uw_id"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/org_uw_key","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/org_uw_key"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/party_broker_id","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/party_broker_id"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/party_broker_key","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/party_broker_key"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/party_insured_id","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/party_insured_id"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/party_insured_key","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/party_insured_key"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/party_insurer_id","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/party_insurer_id"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/party_insurer_key","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/party_insurer_key"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/plcy_id","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/plcy_id"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/plcy_key","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/plcy_key"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/plcy_cvrg_grp_id","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/plcy_cvrg_grp_id"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/plcy_cvrg_grp_key","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/plcy_cvrg_grp_key"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/plcy_cvrg_nbr_id","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/plcy_cvrg_nbr_id"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/plcy_cvrg_nbr_key","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/plcy_cvrg_nbr_key"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/plcy_endr_id","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/plcy_endr_id"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/plcy_endr_key","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/plcy_endr_key"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/product_id","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/product_id"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/product_key","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/product_key"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/prog_id","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/prog_id"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/prog_key","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/prog_key"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/ptd_facth_key","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/ptd_facth_key"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/risk_loc_id","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/risk_loc_id"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/risk_loc_key","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/risk_loc_key"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/rpl_id","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/rpl_id"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/rpl_key","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/rpl_key"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/s2_prod_line_id","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/s2_prod_line_id"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/s2_prod_line_key","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/s2_prod_line_key"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/src_sys_key","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/src_sys_key"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/ssr_bus_id","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/ssr_bus_id"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/ssr_bus_key","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/ssr_bus_key"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/trans_bus_type_key","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/trans_bus_type_key"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/trans_ent_type_key","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/trans_ent_type_key"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/trans_fin_type_id","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/trans_fin_type_id"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/trans_fin_type_key","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/trans_fin_type_key"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/trans_jrnl_type_key","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/trans_jrnl_type_key"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/trans_origin_type_key","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/trans_origin_type_key"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/ptd_src_trans_id","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/ptd_src_trans_id"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/org_por_id","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/org_por_id"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/org_por_key","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/org_por_key"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/written_profile_dt","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/written_profile_dt"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/plcy_cvrg_nbr","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/plcy_cvrg_nbr"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/lloyds_clas_cd_id","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/lloyds_clas_cd_id"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/lloyds_clas_cd_key","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/lloyds_clas_cd_key"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/lloyds_risk_id","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/lloyds_risk_id"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/lloyds_risk_key","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/lloyds_risk_key"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/org_le_intercompany_id","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/org_le_intercompany_id"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/org_le_intercompany_key","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/org_le_intercompany_key"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/dw_batch_id","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/dw_batch_id"
"core.DirectionalDataFlow","denodo_vdp/policy_asset/bv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/dw_create_dt","denodo_vdp/policy_asset/iv_sz_dw_xle_t_f_xle_policy_transaction_detail_as_is/dw_create_dt"
