"association","fromObjectIdentity","toObjectIdentity"
"com.ldm.custom.swaggerapiv2.EndpointResponse","Catalog_Administrator_Public_REST_API/Object_Info/_GET___catalog_data_objects__id_","Catalog_Administrator_Public_REST_API/Object_Info/_GET___catalog_data_objects__id_/403"
"com.ldm.custom.swaggerapiv2.EndpointResponse","Catalog_Administrator_Public_REST_API/Object_Info/_GET___catalog_data_objects__id_","Catalog_Administrator_Public_REST_API/Object_Info/_GET___catalog_data_objects__id_/404"
"com.ldm.custom.swaggerapiv2.EndpointResponse","Catalog_Administrator_Public_REST_API/Object_Info/_GET___catalog_data_objects__id_","Catalog_Administrator_Public_REST_API/Object_Info/_GET___catalog_data_objects__id_/429"
"com.ldm.custom.swaggerapiv2.EndpointResponse","Catalog_Administrator_Public_REST_API/Object_Info/_GET___catalog_data_objects__id_","Catalog_Administrator_Public_REST_API/Object_Info/_GET___catalog_data_objects__id_/default"
"com.ldm.custom.swaggerapiv2.TagEndpoint","Catalog_Administrator_Public_REST_API/Catalog","Catalog_Administrator_Public_REST_API/Catalog/_PUT___catalog_data_objects__id_"
"com.ldm.custom.swaggerapiv2.TagEndpoint","Catalog_Administrator_Public_REST_API/Object_Modification","Catalog_Administrator_Public_REST_API/Object_Modification/_PUT___catalog_data_objects__id_"
"com.ldm.custom.swaggerapiv2.EndpointParameter","Catalog_Administrator_Public_REST_API/Object_Modification/_PUT___catalog_data_objects__id_","Catalog_Administrator_Public_REST_API/Object_Modification/_PUT___catalog_data_objects__id_/id"
"com.ldm.custom.swaggerapiv2.EndpointParameter","Catalog_Administrator_Public_REST_API/Object_Modification/_PUT___catalog_data_objects__id_","Catalog_Administrator_Public_REST_API/Object_Modification/_PUT___catalog_data_objects__id_/If-Match"
"com.ldm.custom.swaggerapiv2.EndpointResponse","Catalog_Administrator_Public_REST_API/Object_Modification/_PUT___catalog_data_objects__id_","Catalog_Administrator_Public_REST_API/Object_Modification/_PUT___catalog_data_objects__id_/200"
"com.ldm.custom.swaggerapiv2.EndpointResponse","Catalog_Administrator_Public_REST_API/Object_Modification/_PUT___catalog_data_objects__id_","Catalog_Administrator_Public_REST_API/Object_Modification/_PUT___catalog_data_objects__id_/400"
"com.ldm.custom.swaggerapiv2.EndpointResponse","Catalog_Administrator_Public_REST_API/Object_Modification/_PUT___catalog_data_objects__id_","Catalog_Administrator_Public_REST_API/Object_Modification/_PUT___catalog_data_objects__id_/401"
"com.ldm.custom.swaggerapiv2.EndpointResponse","Catalog_Administrator_Public_REST_API/Object_Modification/_PUT___catalog_data_objects__id_","Catalog_Administrator_Public_REST_API/Object_Modification/_PUT___catalog_data_objects__id_/403"
"com.ldm.custom.swaggerapiv2.EndpointResponse","Catalog_Administrator_Public_REST_API/Object_Modification/_PUT___catalog_data_objects__id_","Catalog_Administrator_Public_REST_API/Object_Modification/_PUT___catalog_data_objects__id_/404"
"com.ldm.custom.swaggerapiv2.EndpointResponse","Catalog_Administrator_Public_REST_API/Object_Modification/_PUT___catalog_data_objects__id_","Catalog_Administrator_Public_REST_API/Object_Modification/_PUT___catalog_data_objects__id_/412"
"com.ldm.custom.swaggerapiv2.EndpointResponse","Catalog_Administrator_Public_REST_API/Object_Modification/_PUT___catalog_data_objects__id_","Catalog_Administrator_Public_REST_API/Object_Modification/_PUT___catalog_data_objects__id_/429"
"com.ldm.custom.swaggerapiv2.EndpointResponse","Catalog_Administrator_Public_REST_API/Object_Modification/_PUT___catalog_data_objects__id_","Catalog_Administrator_Public_REST_API/Object_Modification/_PUT___catalog_data_objects__id_/default"
"com.ldm.custom.swaggerapiv2.SwaggerInfoTag","Catalog_Administrator_Public_REST_API","Catalog_Administrator_Public_REST_API/Model_Modification"
"com.ldm.custom.swaggerapiv2.SwaggerInfoTag","Catalog_Administrator_Public_REST_API","Catalog_Administrator_Public_REST_API/Object_Info"
"com.ldm.custom.swaggerapiv2.SwaggerInfoTag","Catalog_Administrator_Public_REST_API","Catalog_Administrator_Public_REST_API/Resource_Execution"
"com.ldm.custom.swaggerapiv2.SwaggerInfoTag","Catalog_Administrator_Public_REST_API","Catalog_Administrator_Public_REST_API/Resource_Info"
"com.ldm.custom.swaggerapiv2.SwaggerInfoTag","Catalog_Administrator_Public_REST_API","Catalog_Administrator_Public_REST_API/Model_Info"
"com.ldm.custom.swaggerapiv2.SwaggerInfoTag","Catalog_Administrator_Public_REST_API","Catalog_Administrator_Public_REST_API/Object_Modification"
"com.ldm.custom.swaggerapiv2.SwaggerInfoTag","Catalog_Administrator_Public_REST_API","Catalog_Administrator_Public_REST_API/Connection_Assignment"
"com.ldm.custom.swaggerapiv2.SwaggerInfoTag","Catalog_Administrator_Public_REST_API","Catalog_Administrator_Public_REST_API/Resource_Modification"
"com.ldm.custom.swaggerapiv2.SwaggerInfoTag","Catalog_Administrator_Public_REST_API","Catalog_Administrator_Public_REST_API/Catalog"
